cliente_id,customer_id_original,nome,idade,genero,cidade,estado,renda_mensal,saldo_atual,score_credito,tempo_relacionamento,produtos_ativos,tem_cartao_credito,membro_ativo,perfil_risco,data_cadastro,churn_flag,origem_dado,qtd_transacoes,valor_total,ticket_medio,desvio_valor,maior_transacao,menor_transacao,ultimo_movimento,primeira_transacao,qtd_outliers,dias_desde_ultima_transacao,meses_atividade,valor_credito,valor_debito,valor_pix,valor_transferencia,valor_macro_essencial,valor_macro_financeiro,valor_macro_investimento,valor_macro_lazer,valor_macro_outros,pct_canal_digital,media_mensal,desvio_mensal,pico_mensal,meses_relacionamento,razao_saldo_renda,gasto_total_saida,pressao_financeira,intensidade_credito,razao_gasto_renda,pct_essencial,pct_financeiro,pct_investimento,pct_lazer,pct_outros
C006057,15738627,Hussain,25,Masculino,Paris,Franca,1767.97,0.0,768,6,2,1,1,Moderado,2018-09-28,0,public_kaggle_churn_modelling,35,12782.24,365.20685714285713,409.94858826709583,1480.45,61.33,2025-04-30,2024-01-19,0,1,16,8002.1,1482.76,1959.65,1337.73,6534.37,318.84,4939.59,907.21,82.23,0.7714285714285715,913.0171428571429,1045.857282250959,3099.0999999999995,80,0.0,4780.139999999999,2.7037449730481846,0.6260326828474508,7.229896434894257,0.511206955901313,0.024943984778880695,0.386441656548461,0.07097425803302082,0.006433144738324426
C006058,15643392,Woods,31,Masculino,Paris,Franca,1641.69,105239.1,742,4,1,1,1,Arrojado,2020-09-26,0,public_kaggle_churn_modelling,35,10637.33,303.9237142857143,335.33180334677223,1331.44,53.62,2025-04-17,2024-01-31,0,14,15,5471.77,2430.02,1968.11,767.43,4821.58,1005.33,1841.67,2968.75,0.0,0.7142857142857143,759.8092857142857,708.2175660983139,2184.7,56,64.10412440838404,5165.5599999999995,3.1464892884771176,0.5143931794914702,6.479499783759419,0.45326975848262674,0.09450961848508978,0.17313273161592244,0.2790878914163611,0.0
C006059,15684868,Cameron,56,Masculino,Berlim,Alemanha,11199.72,110993.79,668,9,1,1,0,Conservador,2015-09-27,1,public_kaggle_churn_modelling,22,51443.35,2338.3340909090907,2541.5940481041926,8749.38,701.28,2025-04-22,2024-01-08,4,9,16,29895.8,11662.41,8292.58,1592.56,21905.02,719.28,14694.36,14124.689999999999,0.0,0.6363636363636364,4286.945833333333,3506.924138229859,9636.259999999998,117,9.910407581618111,21547.55,1.9239364912694246,0.5811402251214199,4.593271081777044,0.42580858361673574,0.013981982122081862,0.28564158438359866,0.27456784987758376,0.0
C006060,15627854,Mai,44,Masculino,Madrid,Espanha,11256.42,0.0,707,3,2,1,1,Moderado,2021-09-24,0,public_kaggle_churn_modelling,36,66361.83,1843.3841666666667,2243.012502999832,10285.35,430.18,2025-04-15,2024-01-09,3,16,15,26805.129999999997,16782.41,17274.13,5500.16,36184.36,10285.35,13885.05,4219.099999999999,1787.97,0.6388888888888888,4147.614375,3236.6232375897953,11867.39,44,0.0,39556.7,3.514145705295289,0.40392391228511926,5.895464987980192,0.5452586223134595,0.1549889446990838,0.20923247595794148,0.06357720997145497,0.026942747058060334
C006061,15669253,Gibson,39,Masculino,Madrid,Espanha,11133.41,157691.98,754,7,2,1,0,Moderado,2017-09-24,1,public_kaggle_churn_modelling,20,42144.770000000004,2107.2385000000004,2384.6561971626124,9923.12,697.52,2025-04-15,2024-02-21,3,16,14,21605.61,11257.13,5387.03,3895.0,17152.13,7798.35,2883.03,2127.34,12183.92,0.55,3010.3407142857145,3953.5638945765695,15336.060000000001,93,14.163852763888155,20539.16,1.8448220266746667,0.5126522223279424,3.78543231588525,0.4069812221065627,0.1850371944134468,0.06840777633855873,0.0504769630964886,0.2890968440449432
C006062,15758023,Grigoryeva,47,Masculino,Berlim,Alemanha,8326.84,105245.21,544,5,1,0,0,Conservador,2019-09-23,1,public_kaggle_churn_modelling,26,42625.01,1639.4234615384617,1771.8098058063506,6657.29,339.1,2025-04-22,2024-01-12,4,9,16,22237.71,8144.18,9117.75,3125.37,13609.44,959.98,13486.69,9160.41,5408.49,0.5769230769230769,3044.6435714285717,3874.3781519452746,13898.65,68,12.639273722084248,20387.3,2.4483837806418762,0.5217056840573174,5.118989916943282,0.3192829749482757,0.022521519643045246,0.31640321022798584,0.21490692905409287,0.1268853661266003
C006063,15574558,Gunter,32,Masculino,Madrid,Espanha,3449.94,0.0,718,8,2,1,1,Moderado,2016-09-22,0,public_kaggle_churn_modelling,36,25129.760000000002,698.048888888889,867.3844479016137,2962.65,119.27,2025-04-21,2024-01-18,0,10,15,15413.85,4494.8,3607.09,1614.02,14758.54,628.24,5589.32,4004.41,149.25,0.8055555555555556,1794.982857142857,1761.3584408737943,5899.63,105,0.0,9715.91,2.81625477544537,0.6133703624706324,7.284115086059468,0.5872933127892984,0.024999840826175814,0.22241835974557653,0.15934931332412244,0.005939173314826723
C006064,15635256,Arcuri,31,Masculino,Paris,Franca,13278.7,117687.35,762,7,1,1,1,Arrojado,2017-09-21,0,public_kaggle_churn_modelling,36,102153.55,2837.598611111111,2774.851393103167,10121.93,386.34,2025-04-04,2024-01-07,8,27,15,61354.85,24077.36,12412.84,4308.5,35816.9,29660.27,7863.09,28813.29,0.0,0.8888888888888888,6384.596875,6267.657278418807,23018.170000000002,93,8.862866846905193,40798.7,3.072492036117993,0.6006139776835949,7.693038475151935,0.3506182604520352,0.29034987036671756,0.07697324273116304,0.2820586264500842,0.0
C006065,15680399,Tung,23,Masculino,Paris,Franca,1530.35,0.0,772,2,2,1,0,Conservador,2022-09-19,0,public_kaggle_churn_modelling,20,6408.08,320.404,347.24133848316353,1378.0,60.17,2025-03-25,2024-02-02,0,37,14,3723.02,1210.19,1096.6399999999999,378.23,3416.19,1499.71,1285.19,146.82,60.17,0.8,582.5527272727272,606.5347917488479,1816.89,32,0.0,2685.06,1.7545398111543111,0.580988377173818,4.187329695821218,0.5331066403665372,0.23403421929813611,0.20055773336163096,0.0229116989800377,0.009389707993658007
C006066,15674720,Smith,37,Feminino,Berlim,Alemanha,8180.2,123067.63,691,7,1,1,1,Moderado,2017-09-19,1,public_kaggle_churn_modelling,27,48359.240000000005,1791.0829629629632,1964.9713410433378,7198.08,393.16,2025-04-30,2024-01-05,5,1,16,28349.71,10329.18,6986.02,2694.33,21323.3,7126.320000000001,5348.4,7363.14,7198.08,0.5555555555555556,3719.941538461538,3182.573241330161,9275.57,93,15.044574704774945,20009.53,2.446093005061001,0.5862315040517592,5.91174298916897,0.4409353827727648,0.14736211735337446,0.11059727158656751,0.15225921664608458,0.14884601164120856
C006067,15580249,Lori,45,Masculino,Paris,Franca,7055.27,0.0,502,0,1,0,0,Conservador,2024-09-16,0,public_kaggle_churn_modelling,21,24054.629999999997,1145.4585714285713,1488.6721784909053,5874.33,438.0,2025-04-13,2024-01-25,2,18,15,11175.73,6029.84,5957.07,891.99,21743.89,610.92,0.0,1699.82,0.0,0.5238095238095238,1850.356153846154,2260.7472582221512,7459.2,8,0.0,12878.9,1.8254297851109877,0.46459787575198624,3.409455626786784,0.90393782818526,0.025397189647065867,0.0,0.07066498216767417,0.0
C006068,15675431,Chidimma,34,Feminino,Paris,Franca,3044.74,0.0,563,6,2,0,0,Conservador,2018-09-17,0,public_kaggle_churn_modelling,32,13549.76,423.43,514.4867645998166,2636.37,14.2,2025-04-06,2024-01-15,0,25,15,4596.889999999999,4295.21,3954.65,703.01,7660.6900000000005,551.25,582.84,4754.98,0.0,0.90625,967.84,738.9889393884469,2981.29,81,0.0,8952.87,2.940438264022544,0.33925988356989345,4.450219066324219,0.5653745896606287,0.040683377417755,0.04301478402569492,0.35092724889592136,0.0
C006069,15698285,Ting,41,Feminino,Paris,Franca,6591.81,101457.14,676,4,1,1,1,Arrojado,2020-09-15,0,public_kaggle_churn_modelling,26,63153.01,2428.961923076923,1959.828525937959,5709.5,350.51,2025-04-22,2024-01-18,13,9,15,55284.05,3515.3,3729.1800000000003,624.48,29904.47,7957.23,11098.5,13694.460000000001,498.35,0.7307692307692307,4510.9292857142855,3056.0114446837256,10049.95,56,15.39139325921105,7868.960000000001,1.1937479994113909,0.8753984964453793,9.58052644114439,0.4735240648070456,0.1259992199896727,0.17573984201228096,0.2168457212094879,0.007891151981512837
C006070,15810775,Tsao,52,Masculino,Madrid,Espanha,1387.01,100549.43,576,2,2,1,1,Moderado,2022-09-14,0,public_kaggle_churn_modelling,29,6478.27,223.3886206896552,225.75727999215917,973.85,89.7,2025-04-27,2024-01-06,0,4,16,2578.26,2300.19,1278.78,321.04,4347.2300000000005,89.7,1101.03,846.04,94.27,0.6551724137931034,462.73357142857145,373.6291945768022,1257.69,32,72.49365902192486,3900.01,2.811811017945076,0.39798588203332064,4.670672886280561,0.6710479804021753,0.013846289209927958,0.16995741146942006,0.13059659446117558,0.014551724457301098
C006071,15678173,Collee,35,Masculino,Madrid,Espanha,13201.68,174588.8,629,4,2,0,1,Moderado,2020-09-13,0,public_kaggle_churn_modelling,29,55630.16,1918.2813793103448,1886.5519132661125,8901.11,565.11,2025-04-25,2024-01-02,2,6,16,16876.28,15124.9,16785.04,6843.9400000000005,33463.28,0.0,17798.96,3802.81,565.11,0.7586206896551724,3708.6773333333335,3128.793985327406,10946.75,56,13.224741093557789,38753.880000000005,2.935526387550676,0.30336565632743095,4.213869749910618,0.6015312557073357,0.0,0.3199516233640169,0.06835878235834662,0.010158338570300714
C006072,15665222,Lettiere,52,Masculino,Madrid,Espanha,4082.36,121161.57,625,8,1,1,0,Conservador,2016-09-13,0,public_kaggle_churn_modelling,26,21883.85,841.6865384615384,987.837488128254,3522.12,141.42,2025-04-25,2024-01-04,2,6,16,12165.96,6343.11,1326.26,2048.52,5688.15,502.43,8096.0599999999995,7318.62,278.59,0.5,1563.1321428571428,1216.0213051788612,3952.2599999999998,105,29.679295799488532,9717.89,2.380458852232532,0.5559332567167112,5.360587993219608,0.2599245562366768,0.022958940040258,0.3699559264023469,0.33443018481665704,0.012730392504061213
C006073,15803908,Fu,45,Masculino,Paris,Franca,8071.88,0.0,628,9,2,1,1,Conservador,2015-09-13,0,public_kaggle_churn_modelling,38,85714.97,2255.657105263158,2204.0321896480796,7151.69,406.86,2025-04-10,2024-01-30,11,21,15,61203.5,12625.07,6736.81,5149.59,27623.63,22429.42,12312.48,22617.13,732.31,0.8157894736842105,5714.3313333333335,5492.347739845302,18698.0,117,0.0,24511.47,3.0366494546499703,0.7140351329528553,10.618959895340367,0.32227311051966767,0.2616744776320869,0.1436444532384483,0.26386441014912565,0.008543548460671456
C006074,15586039,Bergamaschi,36,Feminino,Berlim,Alemanha,8030.56,90063.74,471,5,2,1,1,Moderado,2019-09-11,0,public_kaggle_churn_modelling,25,45673.78,1826.9512,2083.4664194764455,6505.17,377.25,2025-04-23,2024-01-01,5,8,16,29234.92,6553.23,6407.89,3477.74,11859.36,6222.21,12145.59,9745.47,5701.15,0.84,3044.9186666666665,2658.9994459002987,7020.400000000001,69,11.215125719750553,16438.86,2.0470378155446194,0.6400810267948044,5.687496264270487,0.2596535692907397,0.13623155342080293,0.26592040334739103,0.2133712164835054,0.12482325745756098
C006075,15802570,Dyer,45,Feminino,Paris,Franca,12176.93,0.0,811,5,2,1,1,Moderado,2019-09-10,0,public_kaggle_churn_modelling,29,71041.78,2449.716551724138,2875.050131875065,9077.53,485.57,2025-03-30,2024-01-22,6,32,14,47490.770000000004,14874.74,3697.49,4978.78,23552.13,1507.35,34014.75,11259.57,707.98,0.7586206896551724,5920.1483333333335,5074.681577881303,17565.89,69,0.0,23551.010000000002,1.9340679465185397,0.668490710677576,5.834128963540071,0.3315250546931679,0.0212177960631054,0.47879923616778747,0.15849222809451002,0.009965684981429239
C006076,15781451,Buccho,42,Masculino,Paris,Franca,11264.91,134936.97,504,3,2,0,0,Conservador,2021-09-08,0,public_kaggle_churn_modelling,20,42999.59,2149.9795,2510.244450854758,9055.49,438.1,2025-03-30,2024-02-13,3,32,14,23517.44,9435.04,4978.93,5068.18,19813.16,0.0,9867.380000000001,12880.95,438.1,0.65,3583.299166666667,3094.2256710009146,9055.49,44,11.978521799108915,19482.15,1.7294545628859885,0.5469224241440441,3.8171268123757756,0.4607755562320478,0.0,0.22947614151669823,0.29955983301236133,0.010188469238892744
C006077,15721019,Jones,24,Feminino,Paris,Franca,13217.95,110495.27,687,3,1,1,0,Moderado,2021-09-07,0,public_kaggle_churn_modelling,22,71875.05,3267.0477272727276,3352.6423800878697,11583.04,484.77,2025-03-29,2024-01-08,6,33,15,49323.63,15094.28,3659.44,3797.7,47577.15,8669.75,4890.69,10737.460000000001,0.0,0.6818181818181818,6534.095454545455,5993.090100211015,20668.780000000002,44,8.359486153299112,22551.42,1.7061208432472508,0.6862413313103781,5.437685117586312,0.6619424960400028,0.12062252478433058,0.06804433527350588,0.14939064390216078,0.0
C006078,15738588,Nebechi,37,Feminino,Berlim,Alemanha,5952.82,133200.09,660,2,1,0,0,Moderado,2022-09-06,0,public_kaggle_churn_modelling,17,16868.76,992.2799999999999,899.5195988137225,4061.98,223.65,2025-03-25,2024-02-19,1,37,13,6235.34,3321.89,3452.06,3859.4700000000003,10342.68,0.0,1227.72,5074.71,223.65,0.7058823529411765,1686.8760000000002,1245.4780592491832,4851.4400000000005,32,22.375964668846027,10633.42,1.7862828037803933,0.3696383136638378,2.8337426631411664,0.6131262760274022,0.0,0.07278069045976113,0.30083479757848236,0.013258235934354394
C006079,15730657,Ibekwe,41,Feminino,Paris,Franca,4639.34,82596.8,548,4,1,0,1,Moderado,2020-09-05,0,public_kaggle_churn_modelling,24,20749.2,864.5500000000001,1006.940235448568,3721.21,245.25,2025-04-23,2024-01-28,2,8,15,11927.19,3406.7200000000003,2572.96,2842.33,8230.66,677.47,0.0,11841.07,0.0,0.625,1596.0923076923077,1358.833916262726,4491.4,57,17.803566886669223,8822.01,1.9015657399543902,0.5748264993349141,4.4724465117883145,0.39667360669327006,0.032650415437703625,0.0,0.5706759778690262,0.0
C006080,15739292,Gorshkov,31,Masculino,Berlim,Alemanha,12518.18,103837.75,609,9,1,1,1,Moderado,2015-09-06,0,public_kaggle_churn_modelling,32,99642.11,3113.8159375,3314.2681469035874,10805.32,534.3,2025-04-29,2024-01-07,8,2,16,68285.81,11874.56,9841.02,9640.720000000001,46099.79,10979.67,24822.34,16325.09,1415.22,0.625,7664.777692307693,7903.5738396311945,22402.63,118,8.29495581626083,31356.3,2.504860930263025,0.6853107586742191,7.959792078401173,0.4626536912957785,0.11019106279463572,0.2491149575214736,0.16383725715964867,0.014203031228463548
C006081,15725945,Nweke,42,Feminino,Madrid,Espanha,13561.19,0.0,659,2,1,0,0,Conservador,2022-09-03,1,public_kaggle_churn_modelling,16,49083.4,3067.7125,3763.572254206545,11171.03,492.2,2025-02-22,2024-01-09,4,68,14,35919.25,4579.51,6261.23,2323.41,20711.230000000003,21054.0,0.0,1441.6,5876.57,0.875,4908.34,4530.054211105598,13456.080000000002,32,0.0,13164.15,0.9707223333645498,0.7318003642779433,3.6194021321137746,0.42195997017321546,0.4289433902296907,0.0,0.029370418512165007,0.1197262210849289
C006082,15813159,Hairston,52,Masculino,Paris,Franca,1769.06,93590.47,526,8,1,0,1,Conservador,2016-09-03,1,public_kaggle_churn_modelling,37,14771.95,399.2418918918919,437.18961156483374,1623.07,87.5,2025-04-30,2024-01-26,0,1,15,8788.74,1893.9,2327.28,1762.03,5288.97,4095.6000000000004,3095.87,826.4300000000001,1465.08,0.7837837837837838,984.7966666666667,839.2278207177516,2504.45,105,52.904067696969015,5983.210000000001,3.3821407979378884,0.5949613964303968,8.35016901631375,0.3580414231025694,0.2772552032737723,0.20957761162202687,0.055945897461066416,0.09917986454056504
C006083,15636820,Loggia,40,Masculino,Berlim,Alemanha,5168.99,104149.66,725,8,1,1,0,Moderado,2016-09-02,0,public_kaggle_churn_modelling,23,12438.65,540.8108695652173,245.20271346402058,960.83,204.55,2025-03-16,2024-01-06,0,46,14,0.0,7203.35,2087.12,3148.1800000000003,6517.610000000001,534.12,3338.91,1791.4299999999998,256.58,0.5652173913043478,1036.5541666666668,616.784054673305,2136.92,105,20.148938187150684,12438.650000000001,2.4063985420749514,0.0,2.406398542074951,0.5239804962757213,0.042940351243905085,0.2684302556949508,0.14402125632604823,0.02062764045937461
C006084,15603880,Morgan,38,Masculino,Berlim,Alemanha,5082.35,114141.64,519,1,1,1,1,Conservador,2023-08-31,1,public_kaggle_churn_modelling,32,29641.84,926.3075,1146.521659680326,4239.32,234.48,2025-04-20,2024-01-01,3,11,16,15463.08,5713.530000000001,4082.56,4382.67,9889.34,8071.61,8701.15,2578.05,401.69,0.71875,1852.615,1432.3943012080624,4473.799999999999,20,22.458437533818014,14178.76,2.7898039292846812,0.5216639722770247,5.832309856660796,0.3336277370095784,0.27230462076578243,0.293542843494196,0.08697334578420234,0.013551452946240853
C006085,15619494,Abdulov,31,Feminino,Berlim,Alemanha,9056.25,117153.0,562,9,1,1,1,Moderado,2015-09-01,0,public_kaggle_churn_modelling,37,75518.34,2041.0362162162162,2348.6986601619196,8017.79,357.39,2025-04-25,2024-01-31,7,6,15,47059.7,16768.2,7867.1900000000005,3823.25,56032.64,7266.72,9237.84,2144.41,836.73,0.7837837837837838,5034.556,5347.844742557243,17813.920000000002,118,12.936149068322981,28458.64,3.142430917874396,0.6231559115308943,8.338809109730848,0.7419739363974367,0.0962245727329282,0.12232578205506107,0.02839588370189281,0.011079825112681237
C006086,15596992,Norris,45,Masculino,Berlim,Alemanha,6053.66,156353.46,482,7,1,1,0,Conservador,2017-08-30,1,public_kaggle_churn_modelling,17,21464.329999999998,1262.6076470588234,1399.9932073162418,5303.9,290.03,2025-04-15,2024-01-12,2,16,15,12191.33,3790.32,2285.61,3197.0699999999997,11728.19,0.0,5303.9,4432.24,0.0,0.6470588235294118,2146.433,1889.240561301757,6024.28,93,25.827922281727087,9273.0,1.5318005966638364,0.567980924631703,3.5456781517296974,0.5464037312135995,0.0,0.24710298434658803,0.2064932844398125,0.0
C006087,15735025,Clark,37,Masculino,Madrid,Espanha,1000.0,175534.78,535,3,2,1,1,Moderado,2021-08-28,0,public_kaggle_churn_modelling,34,4351.24,127.97764705882352,143.45856069513644,699.41,18.66,2025-04-23,2024-01-01,0,8,16,1346.9,1489.79,784.26,730.29,2854.58,57.12,217.17,1005.96,216.41,0.6764705882352942,310.80285714285714,258.0920919549267,807.6999999999999,45,175.53478,3004.34,3.00434,0.3095439460935274,4.35124,0.6560382787435306,0.013127292449968285,0.04990991073808845,0.23118927018505073,0.049735247883361984
C006088,15730759,Chukwudi,27,Feminino,Paris,Franca,12756.7,135637.0,561,9,1,1,0,Conservador,2015-08-29,1,public_kaggle_churn_modelling,20,58834.11,2941.7055,3176.0102291703147,8638.89,535.36,2025-02-08,2024-02-11,5,82,12,41302.72,8935.76,3535.4399999999996,5060.19,26898.36,0.0,0.0,29924.0,2011.75,0.4,5883.410999999999,5376.118716483213,17570.21,118,10.632608746776203,17531.39,1.3742888050984972,0.7020199676684155,4.612016430581576,0.4571898852553391,0.0,0.0,0.5086165151474205,0.03419359959724044
C006089,15752912,Perkin,30,Feminino,Paris,Franca,6016.38,0.0,661,7,2,1,0,Conservador,2017-08-27,0,public_kaggle_churn_modelling,31,34163.16,1102.037419354839,1243.1745260768705,4499.72,305.38,2025-04-23,2024-02-05,4,8,15,16871.739999999998,7127.74,6513.4400000000005,3650.2400000000002,14443.16,8362.9,7681.6,2915.5,760.0,0.5161290322580645,2846.9300000000003,2008.2706407028638,5875.3,93,0.0,17291.42,2.8740571572939206,0.49385771105483206,5.678358082434953,0.4227700247869342,0.2447929289913462,0.22485039440145466,0.08534046616296619,0.02224618565729868
C006090,15711316,Ch'ang,27,Masculino,Paris,Franca,16627.28,0.0,771,2,2,1,1,Moderado,2022-08-25,0,public_kaggle_churn_modelling,34,142100.44,4179.424705882353,4690.858502027519,15286.16,720.18,2025-04-14,2024-01-08,10,17,15,97577.95,26936.53,9360.9,8225.06,68118.58,13286.75,35875.979999999996,6100.94,18718.19,0.7941176470588235,10150.031428571428,8934.208654336051,29252.21,33,0.0,44522.49,2.677677286964555,0.6866829546762838,8.546222833800838,0.47936924051748186,0.09350252539682495,0.2524691689906097,0.0429339979524342,0.13172506714264923
C006091,15738785,Kang,26,Masculino,Paris,Franca,13049.85,0.0,545,7,2,0,1,Conservador,2017-08-25,0,public_kaggle_churn_modelling,38,122091.12,3212.9242105263156,3742.098911080722,11940.51,372.71,2025-04-27,2024-01-29,9,4,15,86232.32,18481.170000000002,8740.38,8637.25,59964.01,18087.329999999998,29489.8,5057.68,9492.3,0.8947368421052632,8139.407999999999,5812.227890588206,19027.6,94,0.0,35858.8,2.747832350563417,0.706294773936057,9.355748916654214,0.49114145238408824,0.14814615510120638,0.2415392700140682,0.04142545338268664,0.07774766911795059
C006092,15777896,Chukwudi,33,Feminino,Berlim,Alemanha,6243.14,83415.04,850,2,1,0,1,Arrojado,2022-08-23,0,public_kaggle_churn_modelling,24,28845.74,1201.9058333333335,1316.08997920856,4663.17,203.87,2025-04-27,2024-01-02,3,4,16,15983.44,8876.470000000001,555.35,3430.48,9178.39,7425.57,2500.95,9740.83,0.0,0.7083333333333334,2403.811666666667,1979.6275919926934,5831.91,33,13.36107151209167,12862.300000000001,2.0602293076881186,0.5541005361623588,4.620389739778381,0.3181887516146231,0.25742345316847476,0.08670084386810668,0.33768695134879534,0.0
C006093,15628963,Frolova,43,Masculino,Berlim,Alemanha,9270.8,141859.12,601,3,2,1,1,Moderado,2021-08-22,0,public_kaggle_churn_modelling,23,25614.55,1113.6760869565217,882.3960123474718,4822.76,345.67,2025-04-01,2024-01-03,1,30,15,4822.76,12291.52,5886.6,2613.67,14464.58,345.67,6280.85,3505.04,1018.41,0.6521739130434783,2134.545833333333,1243.4469481058643,4822.76,45,15.301712905035165,20791.79,2.242717996289425,0.18828205063137946,2.7629276869310093,0.5647017027431674,0.013495064328672571,0.24520633780409964,0.13683785192400413,0.039759043200056216
C006094,15742126,Chiu,38,Masculino,Berlim,Alemanha,4926.31,132767.66,712,7,2,1,1,Arrojado,2017-08-22,0,public_kaggle_churn_modelling,36,49305.41,1369.5947222222223,1318.7144428516872,4083.28,161.8,2025-04-29,2024-01-01,6,2,16,35980.24,7700.7300000000005,3039.87,2584.57,12109.0,9960.61,9566.64,14716.94,2952.2200000000003,0.6388888888888888,3521.815,3433.179823473254,10991.09,94,26.95073188654388,13325.170000000002,2.7048987984921777,0.7297422331545361,10.008588578469483,0.2455917109298959,0.2020186020154786,0.19402820096212564,0.2984852980636405,0.05987618802885931
C006095,15575623,Simpson,31,Feminino,Paris,Franca,12351.57,110635.32,589,10,1,1,0,Conservador,2014-08-22,0,public_kaggle_churn_modelling,20,63710.810000000005,3185.5405,3420.5381429111803,10952.11,674.31,2025-04-01,2024-01-21,5,30,15,43453.22,6440.37,2923.4399999999996,10893.78,31955.09,943.41,26704.79,3433.21,674.31,0.55,4550.772142857143,4244.351126622807,11957.11,130,8.9571868191655,20257.59,1.6400821919804527,0.6820384170284446,5.15811431259346,0.5015646481342805,0.01480769119086698,0.4191563409725916,0.053887401525737934,0.010583918176522947
C006096,15741652,McLean,37,Masculino,Madrid,Espanha,6428.53,177657.35,600,8,1,1,1,Moderado,2016-08-20,0,public_kaggle_churn_modelling,36,40158.21,1115.5058333333334,1500.0081079521349,6735.46,191.21,2025-04-17,2024-01-08,4,14,16,21947.07,9977.61,6653.639999999999,1579.8899999999999,25523.84,1705.5,9419.89,2151.05,1357.93,0.6111111111111112,3089.0930769230768,3036.2361194423615,8645.210000000001,106,27.63576587493564,18211.14,2.832862256223429,0.5465151459689065,6.2468729242921786,0.6355821138442177,0.04246952242144259,0.2345694691073133,0.0535643894486333,0.03381450517839316
C006097,15738884,Hu,41,Masculino,Berlim,Alemanha,5623.72,157777.58,642,4,1,1,0,Moderado,2020-08-18,0,public_kaggle_churn_modelling,29,34328.24,1183.7324137931034,1362.3481087987523,4826.27,41.14,2025-04-07,2024-01-30,3,24,14,22191.84,8719.57,1647.75,1769.0800000000002,13519.22,7224.71,2754.35,1359.37,9470.59,0.7241379310344828,2288.5493333333334,2134.677768484932,5925.45,57,28.05573179319027,12136.4,2.158073303791796,0.6464601738976423,6.104187263946284,0.39382211263962263,0.2104596681915531,0.08023568933333022,0.039599175489334726,0.27588335434615935
C006098,15615050,Savage,47,Masculino,Berlim,Alemanha,5287.68,107915.94,575,9,2,1,1,Conservador,2015-08-19,1,public_kaggle_churn_modelling,35,37522.85,1072.0814285714284,1177.1538851177866,4447.59,26.63,2025-03-30,2024-01-01,3,32,15,22900.79,9165.67,3863.81,1592.5800000000002,16173.49,4230.32,10300.08,6365.6900000000005,453.27,0.8571428571428571,2680.203571428571,2784.213048508728,8382.75,118,20.408939270152505,14622.06,2.765307280319535,0.6103158475435635,7.096278519123699,0.4310304254607526,0.11273983719253734,0.274501537063416,0.16964836093207208,0.01207983935122199
C006099,15803005,Wallace,57,Feminino,Berlim,Alemanha,8638.36,86568.75,570,5,1,0,1,Moderado,2019-08-17,0,public_kaggle_churn_modelling,28,34346.48,1226.66,1717.8930175201378,7365.87,314.19,2025-04-27,2024-01-26,2,4,15,14437.939999999999,9900.85,3724.34,6283.35,18854.02,7825.2,0.0,5252.47,2414.79,0.75,2289.7653333333333,3054.5529339375785,9657.519999999999,69,10.02143346653763,19908.54,2.3046666265355924,0.42036156252401985,3.976041748665256,0.5489360190622153,0.22783120715718172,0.0,0.15292600580903778,0.07030676797156506
C006100,15743498,Winter,52,Masculino,Berlim,Alemanha,13599.33,137755.76,532,9,1,1,0,Conservador,2015-08-17,1,public_kaggle_churn_modelling,26,73651.92,2832.766153846154,3067.1217666314806,10239.78,887.4,2025-04-17,2024-01-07,5,14,16,44294.9,14108.86,9120.11,6128.05,41007.11,17174.96,1900.83,3522.4100000000003,10046.61,0.6153846153846154,5665.532307692308,3749.625923647038,10931.08,118,10.129599031717005,29357.02,2.158710760015383,0.601408625871532,5.4158491631573025,0.5567690563939135,0.2331909337869264,0.025808288500829307,0.047825094036923955,0.13640662728140693
C006101,15720463,Ho,30,Masculino,Paris,Franca,5242.11,137262.71,796,2,2,1,0,Moderado,2022-08-14,0,public_kaggle_churn_modelling,30,38577.45,1285.915,1338.1454877443966,5128.09,178.94,2025-04-04,2024-01-12,3,27,15,27851.699999999997,4949.18,4795.14,981.4300000000001,15700.039999999999,3953.7599999999998,4854.66,3941.31,10127.68,0.6666666666666666,2755.532142857143,2297.142928995389,8137.87,33,26.18462985324612,10725.75,2.0460749583660016,0.7219684038214034,7.359145458603501,0.40697454082631174,0.10248888923451395,0.12584191023512442,0.10216616183806862,0.2625284978659813
C006102,15588695,Su,32,Masculino,Madrid,Espanha,3693.6,0.0,833,6,1,1,1,Moderado,2018-08-14,1,public_kaggle_churn_modelling,35,23351.57,667.1877142857143,700.9900513982546,3308.21,241.34,2025-04-18,2024-01-04,1,13,16,9783.47,7936.46,4040.45,1591.19,14277.05,2928.12,2588.29,3558.1099999999997,0.0,0.7714285714285715,1556.7713333333334,1253.377946646961,4337.08,82,0.0,13568.099999999999,3.6734080571799868,0.41896412104196845,6.322170781893004,0.6113957220007048,0.12539285367108077,0.11084008484226114,0.1523713394859532,0.0
